country_date_id,majority,population
63125,V,76.99
93079,NV,40.42
193496,NV,0.49
31706,V,82.09
58464,NV,0.00
49388,NV,42.14
96209,V,78.72
69571,NV,0.00
45334,NV,0.00
157782,NV,0.00
126642,NV,11.05
185805,NV,0.00
65393,NV,0.00
160068,NV,0.50
31374,V,73.57
78304,NV,40.53
87162,NV,0.00
38557,NV,0.00
85505,NV,0.00
75950,NV,0.00
133482,NV,0.00
169596,NV,1.84
125771,V,80.25
24456,NV,0.00
75158,NV,26.27
139113,NV,11.57
84577,NV,10.94
160877,NV,0.00
103488,NV,4.36
22539,NV,0.00
67332,NV,25.91
130177,NV,0.00
57380,NV,43.43
144375,NV,26.69
30842,NV,0.00
149641,NV,31.17
108045,V,68.31
87155,NV,0.00
104099,NV,0.00
95747,NV,0.00
124831,NV,14.45
101922,NV,0.00
78981,NV,0.00
46055,V,65.53
98849,NV,0.00
21941,V,50.97
31312,V,66.30
110003,V,70.48
110609,NV,0.00
131082,V,68.06
106264,NV,0.00
65560,NV,0.00
194824,NV,7.90
133621,NV,0.00
92809,NV,0.01
110645,NV,0.00
88530,NV,0.00
160640,NV,0.00
126863,NV,18.04
56699,V,85.40
37091,NV,0.00
141578,V,56.54
129274,NV,0.00
153342,NV,0.00
171812,NV,12.15
114082,NV,29.36
152990,NV,7.75
30848,NV,0.00
133716,NV,0.00
72981,NV,1.56
52321,NV,13.53
72345,V,68.15
137511,NV,0.00
48752,NV,0.00
150009,V,53.41
101982,NV,0.00
70148,V,55.95
182395,NV,6.23
130381,NV,0.00
79370,NV,0.18
107702,V,62.17
133566,NV,0.00
28084,NV,0.00
100859,NV,0.00
118529,V,88.33
74987,NV,0.07
105674,V,63.31
139882,NV,0.00
182049,NV,0.00
42980,V,80.91
78679,V,55.79
24558,NV,0.00
104931,V,67.22
169473,NV,0.00
93259,NV,47.72
173451,NV,0.00
160431,NV,11.60
102351,NV,0.05
33623,V,87.93
129183,NV,0.00
116134,V,51.31
148632,NV,37.50
63155,NV,0.00
119713,NV,0.00
157324,NV,28.06
145297,NV,0.83
135585,NV,0.00
35782,NV,16.33
46070,V,65.55
145585,NV,29.15
77726,NV,0.00
152712,NV,0.39
158321,V,68.22
182160,NV,1.47
101281,NV,6.23
164159,NV,7.68
143331,V,78.69
165018,NV,0.00
183409,NV,22.53
124472,NV,2.68
151420,NV,0.00
24968,NV,36.22
89330,NV,0.00
63042,V,76.99
169213,NV,0.00
122151,NV,0.00
116740,NV,0.00
168888,V,75.83
95283,NV,17.16
81379,NV,5.91
120718,NV,0.00
191672,NV,15.43
35950,NV,31.31
144425,NV,30.35
116718,NV,0.00
157759,NV,0.00
66035,NV,33.33
41527,NV,11.20
158812,NV,0.00
170320,NV,0.00
85489,NV,0.00
106032,NV,0.00
70629,NV,0.00
92507,NV,0.00
179758,NV,0.00
54657,NV,35.67
31158,NV,1.90
117247,NV,2.79
144892,NV,0.00
98889,NV,0.00
99128,NV,0.89
88328,NV,0.00
183234,NV,1.93
145188,NV,0.00
169382,NV,0.00
59379,NV,1.79
124733,NV,7.44
30852,NV,0.00
95552,NV,20.38
66868,NV,1.20
85315,NV,0.00
122065,NV,0.00
156124,NV,18.45
134773,NV,0.42
26493,NV,0.00
57948,NV,0.00
54426,NV,26.55
133820,NV,4.91
120330,V,63.56
54673,NV,35.67
112396,NV,0.00
60799,V,67.37
45501,NV,0.00
117707,NV,0.00
81050,NV,0.00
127901,NV,11.02
57976,NV,0.00
69941,NV,3.53
106513,NV,0.01
76470,V,85.02
145623,NV,33.28
137512,NV,0.00
173924,NV,41.27
179400,V,51.67
89231,V,81.26
28616,NV,0.00
70413,V,73.42
145710,NV,33.73
54515,NV,31.32
90268,NV,25.92
69674,NV,0.00
40864,NV,45.65
162615,NV,18.58
72911,NV,0.01
112658,NV,0.00
153757,NV,1.87
48285,NV,19.23
190155,NV,0.00
31347,V,70.66
148740,NV,41.08
141523,V,56.48
42415,NV,0.85
104158,NV,0.00
65216,V,75.19
105599,V,57.17
169262,NV,0.00
54677,NV,35.92
130573,NV,3.14
135942,NV,1.32
53849,NV,0.00
139102,NV,10.41
152507,NV,0.00
176244,V,56.76
77379,NV,42.00
85046,NV,0.00
59875,V,78.26
87416,NV,0.00
37821,NV,0.13
172459,NV,0.00
80908,NV,0.00
86658,V,68.47
67562,NV,0.00
186831,NV,0.00
150276,NV,0.00
117271,NV,3.90
184555,NV,38.17
78227,NV,28.09
64355,NV,0.00
60274,NV,0.00
30667,NV,28.97
43691,NV,39.76
128664,NV,0.89
58766,NV,20.99
166922,NV,0.00
119031,NV,0.55
58012,NV,0.00
191636,NV,12.28
164827,NV,0.00
71813,NV,7.61
34261,NV,0.00
54525,NV,31.32
107318,NV,0.00
192705,NV,0.64
132210,V,74.60
40184,V,70.32
127436,NV,0.00
127339,NV,0.00
100234,NV,6.04
186791,NV,0.00
114026,NV,25.90
32863,NV,0.00
114125,NV,30.85
94267,NV,14.98
93353,V,54.33
123551,V,70.02
82156,NV,0.00
157282,NV,25.22
23838,NV,8.86
85412,NV,0.00
99317,NV,21.63
149400,NV,0.00
108681,NV,5.85
145431,NV,4.40
121215,NV,0.47
84087,NV,0.00
45586,NV,0.00
140302,NV,2.23
42179,NV,0.00
111193,V,86.22
120119,NV,27.79
29330,NV,39.31
190495,NV,2.18
153943,NV,5.80
86734,V,74.73
51722,NV,0.00
121546,NV,35.75
159783,NV,0.00
48004,NV,2.33
107381,NV,0.00
80667,V,62.17
64061,NV,10.73
38068,NV,2.90
190172,NV,0.00
69489,NV,16.79
81725,V,61.18
61523,NV,14.73
139043,NV,1.83
159653,NV,0.00
176724,NV,0.00
124806,NV,11.02
93626,NV,0.00
119327,NV,35.46
164348,NV,43.19
164635,NV,45.68
102111,NV,0.00
181544,NV,0.00
29662,NV,0.00
45724,NV,40.12
188727,V,50.48
41096,NV,0.00
98838,NV,0.00
46628,NV,1.18
97138,NV,0.00
107404,NV,0.00
131640,NV,5.78
113934,NV,13.35
127967,NV,11.37
85917,NV,16.85
114371,NV,32.73
186925,NV,0.00
61694,V,68.16
101218,NV,2.04
109143,V,71.45
120727,NV,0.00
118056,V,66.56
52449,NV,14.43
185987,NV,0.00
59861,V,78.26
169961,NV,9.44
195045,NV,28.19
36732,NV,2.25
188417,NV,15.09
114648,NV,0.00
31282,V,58.60
46977,V,72.23
190507,NV,3.40
186016,NV,0.00
90893,NV,28.13
52850,NV,0.00
111810,NV,25.65
168078,NV,0.00
102536,NV,18.61
81147,NV,0.00
165218,NV,12.30
109757,NV,40.78
118091,V,76.51
160313,NV,7.68
71579,NV,0.00
58739,NV,17.26
93771,NV,0.00
28903,NV,0.00
64559,NV,0.00
33481,V,72.58
43564,NV,0.00
60918,V,68.35
120056,NV,0.00
96157,V,63.85
114393,NV,32.73
180748,NV,0.00
49485,V,80.86
186323,V,56.38
140274,NV,2.17
87403,NV,0.00
166897,NV,0.00
41655,NV,43.15
176945,NV,41.23
59644,V,73.73
26394,V,54.82
36876,NV,4.33
167567,NV,25.91
106041,NV,0.00
144376,NV,26.69
97613,NV,0.00
46374,NV,0.00
130108,V,83.56
31087,NV,0.15
151251,NV,0.00
58223,NV,0.00
121790,NV,0.00
65099,V,74.07
191215,NV,0.00
27146,V,57.98
132071,V,74.39
157559,NV,0.00
95951,NV,0.08
190235,NV,0.00
179850,NV,8.02
122512,NV,22.32
115625,NV,0.00
26767,NV,0.00
69901,NV,0.37
46307,NV,0.00
91887,NV,26.98
61985,V,78.21
179000,NV,33.29
106685,NV,14.72
109675,NV,21.30
81307,NV,3.12
114352,NV,32.68
86675,V,70.71
46832,V,59.06
191467,NV,0.00
118755,NV,0.00
182117,NV,0.53
47038,V,75.44
36362,NV,0.00
177475,NV,0.00
141433,V,56.04
73115,NV,22.40
84127,NV,0.00
27415,V,97.11
44535,NV,3.21
171169,NV,0.00
71186,NV,30.65
81664,V,59.48
175737,NV,1.72
146043,NV,0.00
25202,V,76.27
153887,NV,5.30
78586,V,55.70
124721,NV,5.58
173885,NV,30.63
80282,NV,30.11
98407,V,85.83
99732,NV,0.00
119982,NV,0.00
54298,NV,6.92
112790,NV,32.38
97254,NV,11.57
62294,NV,0.00
99408,V,75.91
39753,NV,24.78
111929,V,59.41
90530,NV,0.00
103843,NV,18.05
136177,NV,42.10
104154,NV,0.00
116021,NV,23.91
186578,V,66.94
150251,NV,0.00
102692,NV,27.12
96745,NV,0.00
168627,V,73.05
132317,NV,0.00
116238,V,62.35
84762,V,63.10
49849,NV,5.46
34522,V,68.01
62382,NV,0.00
185290,V,76.59
26999,NV,2.55
32716,V,68.71
75413,NV,45.48
56135,NV,1.23
74659,NV,0.00
72424,NV,0.00
129617,NV,0.00
72845,NV,0.00
59357,NV,1.63
116334,V,62.70
69134,NV,8.24
84203,NV,0.00
99495,V,77.05
110259,NV,0.00
180143,V,61.06
183932,NV,0.00
183274,NV,2.98
22766,V,55.54
111390,NV,0.00
153224,NV,0.00
83866,V,80.64
160214,NV,4.60
166660,V,71.98
137494,NV,0.00
144849,NV,0.00
59397,NV,2.90
127127,NV,0.00
91803,NV,0.84
133334,NV,0.00
31534,V,81.14
106061,NV,0.00
118534,V,88.33
101687,NV,43.43
88826,V,70.67
94345,NV,17.07
95261,NV,14.95
188741,V,50.48
161954,NV,0.00
187950,NV,0.00
176268,NV,0.00
92006,V,78.59
46286,NV,0.00
57384,NV,44.07
136495,NV,0.00
99678,V,78.20
32984,NV,0.00
25085,V,66.82
169765,NV,6.14
190519,NV,6.46
127266,NV,0.00
121963,NV,0.00
186692,V,67.90
51783,NV,0.00
164519,NV,45.62
94030,NV,1.23
176834,NV,17.51
163883,NV,0.00
67291,NV,24.21
125628,V,75.84
133936,NV,34.00
64678,NV,13.97
26126,NV,49.74
170419,NV,0.00
100609,V,67.43
68875,NV,0.00
162873,NV,0.00
169087,NV,0.00
106112,NV,0.00
91953,V,59.96
84944,V,65.90
57304,NV,17.07
86616,V,59.99
26319,V,54.41
77900,NV,0.00
51225,V,51.31
96962,NV,0.00
57431,V,52.11
102676,NV,27.12
131964,V,74.00
25376,V,80.04
138496,V,83.11
45744,NV,47.68
172866,V,68.95
173733,NV,2.13
24821,NV,6.12
155887,NV,1.99
193583,NV,2.34
172331,NV,0.00
35129,NV,0.00
124822,NV,12.23
141330,V,51.91
140575,NV,2.89
112330,NV,0.00
119379,NV,40.24
60592,NV,28.67
98465,V,86.03
32487,V,66.29
63991,NV,10.54
127650,NV,1.74
118270,V,86.05
143031,NV,0.00
26258,V,53.87
141111,NV,9.63
101191,NV,0.60
54413,NV,25.62
84746,V,62.23
24988,NV,44.24
88977,V,80.56
82575,NV,36.52
160950,NV,2.65
121146,NV,0.00
110245,NV,0.00
132425,NV,0.00
163985,NV,0.00
103481,NV,3.71
185028,NV,0.00
129594,NV,0.00
106313,NV,0.00
118441,V,88.18
168883,V,75.83
77434,NV,43.74
109512,NV,0.00
56425,V,78.71
38449,NV,0.00
124558,NV,3.74
93130,NV,43.98
177084,V,65.77
73431,NV,38.57
156688,NV,0.00
41682,NV,45.19
34031,NV,0.00
57985,NV,0.00
143254,NV,36.68
47950,NV,2.33
125946,NV,0.00
151944,V,66.47
173422,NV,0.00
50153,V,79.94
37238,NV,0.00
49645,NV,0.00
74604,NV,0.00
191010,NV,0.00
132052,V,74.31
32889,NV,0.00
159359,V,70.15
148815,NV,41.24
128498,NV,0.00
25529,NV,0.00
151802,V,61.87
91054,NV,38.42
125634,V,75.87
190560,NV,21.43
143644,V,86.26
121371,NV,12.48
109864,V,66.62
24230,NV,49.79
60319,NV,0.00
132496,NV,0.00
109885,V,68.32
76158,NV,32.89
58794,NV,20.99
175779,NV,7.69
34994,NV,0.00
94793,NV,0.00
177172,V,67.84
163593,NV,38.49
187073,NV,0.00
168667,V,74.35
180777,NV,0.00
85196,NV,0.00
117578,NV,0.00
114330,NV,32.49
97378,NV,42.16
47465,NV,0.00
182132,NV,0.53
92579,NV,0.00
104921,V,67.22
135130,V,65.51
146492,V,79.06
75544,V,57.08
135606,NV,0.00
96213,V,78.87
173163,NV,0.00
175630,NV,0.00
179459,NV,0.00
86292,NV,0.00
114586,NV,0.00
122044,NV,0.00
89913,NV,12.79
80717,V,62.21
118259,V,84.92
171944,NV,12.94
102023,NV,0.00
33248,NV,0.29
153298,NV,0.00
165874,NV,0.00
193237,NV,0.00
141618,V,56.60
195245,NV,0.00
108265,NV,0.00
142922,NV,0.00
130458,NV,0.00
161186,NV,42.69
74868,NV,0.00
89091,V,81.19
172630,NV,3.99
170244,NV,0.00
148754,NV,41.11
135771,NV,0.00
79945,NV,0.00
90985,NV,34.34
115786,NV,0.00
80505,V,59.98
22555,NV,0.00
180038,V,53.03
155228,V,90.75
60826,V,67.89
59958,V,78.40
166627,V,71.86
73156,NV,26.81
50305,V,81.04
175642,NV,0.00
171158,NV,0.00
72288,V,68.15
124387,NV,0.78
68222,NV,18.10
83140,NV,0.00
33833,V,90.17
49121,NV,40.41
39430,NV,0.00
65952,NV,27.85
192226,NV,0.00
140844,NV,0.00
32918,NV,0.00
120343,V,63.66
188005,NV,0.00
192263,NV,0.00
116372,V,62.70
33675,V,89.00
120457,V,64.01
106422,NV,0.00
156862,NV,0.16
59102,NV,0.00
170612,NV,0.17
84046,NV,0.00
157178,NV,15.26
48637,NV,0.00
63250,NV,0.00
120764,NV,0.00
140717,NV,0.00
29874,NV,0.00
29243,NV,9.82
151768,V,58.93
67502,NV,0.00
168517,V,66.36
118512,V,88.30
67835,NV,0.23
156527,NV,0.00
102533,NV,18.61
56567,V,84.36
139346,V,57.57
131466,NV,0.00
27930,NV,0.00
155770,NV,0.48
152254,NV,0.00
152741,NV,0.52
156219,NV,25.14
184754,NV,0.00
53719,NV,0.00
191957,NV,39.97
67558,NV,0.00
75681,NV,0.00
156709,NV,0.00
57093,NV,0.00
84545,NV,3.13
133582,NV,0.00
121630,NV,38.84
85509,NV,0.00
158232,V,67.76
185819,NV,0.00
155970,NV,4.91
57067,NV,0.00
148861,NV,41.28
140741,NV,0.00
139418,V,61.04
38358,NV,0.00
184563,NV,38.17
84345,NV,0.00
51774,NV,0.00
58703,NV,17.26
75271,NV,37.94
182407,NV,11.45
110147,V,70.57
35074,NV,0.00
57088,NV,0.00
120411,V,63.95
166256,NV,5.79
177498,NV,0.00
94120,NV,2.93
153624,NV,0.00
88628,NV,4.96
53965,NV,0.00
63307,NV,0.00
139995,NV,0.00
90161,NV,25.03
47144,V,75.99
89079,V,81.18
129082,NV,0.00
56594,V,84.90
38959,NV,2.28
50015,V,71.35
137429,V,71.48
101016,NV,0.00
153207,NV,0.00
181114,NV,38.99
172101,NV,0.00
113051,V,70.34
67655,NV,0.00
51051,NV,38.91
89345,NV,0.00
26381,V,54.76
125427,NV,14.13
153650,NV,0.00
104663,V,66.65
182322,NV,4.68
57446,V,54.50
194450,NV,0.00
117303,NV,4.52
127528,NV,0.12
152587,NV,0.00
102785,V,57.75
182716,NV,0.00
111187,V,86.22
133403,NV,0.00
96720,NV,0.00
114612,NV,0.00
181054,NV,4.38
73147,NV,26.06
102755,NV,43.90
64344,NV,0.00
166432,V,62.63
71135,NV,30.39
173090,V,74.59
69520,NV,0.00
95367,NV,19.36
80966,NV,0.00
47448,NV,0.00
79119,NV,0.00
70305,V,71.72
77813,NV,0.00
171423,NV,0.00
150240,NV,0.00
125725,V,78.92
116775,NV,0.00
80536,V,61.10
26234,V,53.64
117839,NV,0.00
133368,NV,0.00
126127,NV,0.00
38248,NV,0.00
71253,NV,30.90
78821,NV,0.00
132900,NV,21.18
122188,NV,0.00
49698,NV,0.00
133159,V,66.25
52077,NV,0.00
51406,V,53.53
110379,NV,0.00
94647,NV,0.00
143538,V,85.68
183268,NV,2.98
125435,NV,17.90
62186,NV,0.00
147998,NV,0.00
69928,NV,2.62
169424,NV,0.00
167007,NV,0.00
130789,V,64.26
80039,NV,0.00
195680,NV,3.94
68558,NV,0.00
49441,NV,0.00
36082,NV,0.00
159791,NV,0.00
36963,NV,4.39
124157,NV,0.00
125454,NV,32.15
175216,NV,0.00
38387,NV,0.00
140002,NV,0.00
103566,NV,12.12
23249,V,74.22
81471,NV,22.29
87360,NV,0.00
151513,NV,0.00
76730,NV,0.00
190546,NV,17.51
57967,NV,0.00
124199,NV,0.00
125147,NV,0.00
149489,NV,6.72
138272,V,77.24
50414,V,81.09
97184,NV,5.26
136860,NV,1.17
157614,NV,0.00
131648,NV,5.88
64032,NV,10.71
32765,V,68.75
121614,NV,35.75
109549,NV,0.75
98158,NV,12.27
188376,NV,3.89
138951,NV,0.00
155435,NV,0.00
106316,NV,0.00
47082,V,75.82
57650,V,63.28
126403,NV,0.06
37924,NV,0.52
79829,NV,0.00
41590,NV,33.92
36706,NV,0.93
77161,NV,0.56
47982,NV,2.33
150392,NV,0.00
85009,V,66.03
79876,NV,0.00
47933,NV,2.33
80617,V,62.11
63865,NV,7.25
155609,NV,0.00
187606,NV,41.70
170523,NV,0.02
144473,NV,40.83
182743,NV,0.00
114750,NV,0.00
60388,NV,0.00
48286,NV,19.23
131434,NV,0.00
96065,NV,16.48
191196,NV,0.00
171236,NV,0.00
155904,NV,2.43
185019,NV,0.00
151721,NV,47.49
161545,NV,47.71
104075,NV,0.00
22183,NV,0.00
175428,NV,0.00
56378,V,76.75
111202,V,86.22
162690,NV,0.00
125154,NV,0.00
177964,NV,37.02
195220,NV,0.00
65396,NV,0.00
109284,NV,0.00
23313,NV,0.00
112716,NV,0.00
192617,NV,0.04
50984,NV,11.60
66332,NV,0.00
42700,V,60.69
161358,NV,47.58
149661,NV,32.95
109177,NV,0.00
96135,V,51.68
161078,NV,35.69
89802,NV,2.72
135117,V,65.11
160942,NV,2.65
178563,NV,0.00
148116,NV,0.00
70972,NV,26.78
63174,NV,0.00
152874,NV,2.63
23134,V,74.22
127030,NV,0.00
144582,NV,48.91
88239,NV,0.00
129454,NV,0.00
113156,V,70.34
175224,NV,0.00
175939,NV,40.59
124652,NV,4.22
25791,NV,0.00
57701,V,63.47
74832,NV,0.00
35573,NV,0.97
43019,V,81.13
158565,NV,0.00
37167,NV,0.00
163999,NV,0.00
129497,NV,0.00
154022,NV,6.00
75835,NV,0.00
66059,NV,33.54
126498,NV,1.96
117994,NV,28.61
150796,NV,39.45
154429,NV,0.00
151223,NV,0.00
110209,NV,0.00
46455,NV,0.00
75816,NV,0.00
125613,V,75.74
103804,NV,17.97
144377,NV,26.69
157222,NV,19.28
125212,NV,0.00
135357,V,66.61
54415,NV,25.93
122738,NV,30.12
133531,NV,0.00
161641,NV,0.00
109913,V,69.59
144427,NV,30.35
162192,NV,0.04
76072,NV,9.21
108966,NV,5.85
84808,V,64.88
123510,V,70.02
165726,V,57.66
178378,NV,0.00
130974,V,67.91
159596,NV,0.00
57002,NV,0.00
167424,NV,9.12
164368,NV,43.44
133584,NV,0.00
53825,NV,0.00
87978,V,64.98
100102,NV,0.00
158121,V,65.44
76340,V,63.96
100877,NV,0.00
136934,NV,7.90
92765,NV,0.00
81934,NV,0.00
98870,NV,0.00
32138,NV,0.00
38408,NV,0.00
163962,NV,0.00
128348,NV,0.00
97095,NV,0.00
150807,V,51.14
132533,NV,0.00
130678,NV,34.66
192427,NV,0.00
87073,V,77.82
54339,NV,12.63
176267,NV,0.00
78633,V,55.75
92585,NV,0.00
102025,NV,0.00
101494,NV,34.45
107054,NV,0.00
128203,NV,0.00
98532,V,86.17
167472,NV,17.51
76005,NV,0.00
154540,NV,0.00
120101,NV,18.18
149445,NV,3.26
117377,NV,5.77
89853,NV,4.96
35672,NV,0.00
185433,V,81.26
145191,NV,0.00
51917,NV,0.00
179512,NV,0.00
82517,NV,19.81
58380,NV,0.00
127910,NV,11.02
81346,NV,4.29
153136,NV,9.68
80626,V,62.13
53999,NV,0.00
112682,NV,0.00
132363,NV,0.00
182691,NV,0.00
113203,V,70.34
184362,NV,37.43
48400,NV,0.00
140307,NV,2.24
103616,NV,15.40
158852,NV,0.00
177778,NV,0.00
137325,V,70.64
69334,NV,13.09
135566,NV,0.00
168534,V,66.36
149184,NV,0.00
137082,V,60.10
123911,NV,0.00
145157,NV,0.00
190938,NV,0.00
121415,NV,22.41
26618,NV,0.00
122627,NV,28.18
152310,NV,0.00
99228,NV,21.63
160580,NV,0.00
114069,NV,28.83
158778,NV,0.00
159530,NV,0.00
85068,NV,0.00
156243,NV,26.52
184516,NV,38.17
184015,NV,0.00
126187,NV,0.00
143529,V,85.64
86895,V,77.82
152781,NV,1.24
51460,V,53.77
29309,NV,13.58
185535,V,84.26
97073,NV,0.00
167014,NV,0.00
170269,NV,0.00
162261,NV,0.39
108141,NV,0.00
63312,NV,0.00
106850,NV,31.55
169668,NV,3.53
167735,NV,27.97
155338,NV,0.00
124478,NV,2.74
59498,NV,35.54
122823,NV,0.00
130604,NV,5.50
60113,NV,0.00
179375,V,51.67
77085,NV,0.00
172818,V,64.78
176242,V,56.57
127489,NV,0.04
70306,V,71.74
171575,NV,0.86
65901,NV,24.23
27014,NV,2.79
32444,V,63.93
98909,NV,0.00
82029,NV,0.00
194954,NV,16.04
75790,NV,0.00
41077,NV,0.00
39764,NV,26.56
46635,NV,1.60
48646,NV,0.00
25857,NV,0.00
61450,NV,3.42
94180,NV,7.29
61265,NV,0.00
181450,V,85.31
61652,V,65.07
49605,NV,0.00
155295,V,90.90
163222,NV,20.15
158785,NV,0.00
72069,V,67.26
166461,V,65.13
36226,NV,0.00
128089,NV,0.00
159369,V,70.15
190121,NV,0.00
91541,NV,0.00
56192,NV,5.56
60776,V,66.68
49138,NV,40.69
169150,NV,0.00
169758,NV,5.95
132138,V,74.55
32060,NV,0.00
68790,NV,0.00
50256,V,80.97
47751,NV,0.04
99401,V,75.77
72515,NV,0.00
31268,NV,49.15
183746,NV,0.00
137955,NV,3.08
181320,V,79.66
143045,NV,0.00
170706,NV,0.46
37654,NV,0.00
194163,NV,0.00
59326,NV,1.26
47538,NV,0.00
161542,NV,47.71
56957,NV,0.00
29381,NV,44.21
28886,NV,0.00
129554,NV,0.00
159215,V,64.64
96575,NV,0.00
91537,NV,0.00
183648,NV,0.00
45134,V,72.07
28161,V,61.10
193080,NV,0.00
119786,NV,0.00
61239,NV,0.00
122430,NV,15.28
54503,NV,31.07
190713,V,79.28
164116,NV,3.86
74707,NV,0.00
54676,NV,35.92
153163,NV,9.68
128830,NV,4.01
43741,V,65.35
168087,NV,0.00
48542,NV,0.00
76598,V,89.74
156066,NV,11.05
29957,NV,0.00
114720,NV,0.00
46815,V,54.89
44688,V,54.77
58949,NV,0.00
98958,NV,0.00
169878,NV,8.32
70615,NV,0.00
100986,NV,0.00
74599,NV,0.00
56990,NV,0.00
51856,NV,0.00
80941,NV,0.00
107552,NV,21.75
27956,NV,0.00
32007,NV,0.00
172862,V,68.75
124944,NV,0.00
153658,NV,0.00
75117,NV,19.61
75307,NV,40.36
129012,NV,14.25
55797,NV,0.00
127784,NV,5.90
51366,V,53.33
38985,NV,2.28
78093,NV,1.37
123557,V,70.02
42511,NV,11.39
184557,NV,38.17
22085,V,53.68
139732,NV,0.00
179600,NV,0.00
192920,NV,1.34
121183,NV,0.23
37305,NV,0.00
144386,NV,27.02
102865,NV,0.00
92659,NV,0.00
125690,V,76.13
134193,V,79.14
27408,V,97.11
152955,NV,7.17
63444,NV,0.00
68578,NV,0.00
195212,NV,0.00
37710,NV,0.03
84375,NV,0.00
54024,NV,0.00
83298,NV,0.06
154698,NV,8.54
32887,NV,0.00
195612,NV,1.11
132294,NV,0.00
25210,V,76.50
194375,NV,0.00
49269,NV,41.88
66016,NV,32.94
53074,NV,1.34
137213,V,66.31
78141,NV,2.74
57961,NV,0.00
182666,NV,0.00
129632,NV,2.34
36155,NV,0.00
115064,NV,0.62
103358,NV,0.00
100022,NV,0.00
143725,V,86.40
67573,NV,0.00
114904,NV,0.00
33141,NV,0.00
182534,NV,39.39
38072,NV,2.90
181046,NV,4.11
139136,NV,15.56
118615,NV,0.00
46148,V,65.62
34790,V,88.17
106325,NV,0.00
136942,NV,8.78
87034,V,77.82
95682,NV,0.00
33430,V,67.81
194460,NV,0.00
176670,NV,0.00
105169,NV,0.00
83997,NV,0.00
94545,NV,0.00
122707,NV,30.08
133450,NV,0.00
72349,V,68.15
179055,NV,42.58
111041,V,80.54
88084,V,65.10
156662,NV,0.00
185862,NV,0.00
83665,V,77.48
132883,NV,19.69
82957,NV,0.00
138596,NV,0.00
62882,V,76.99
104453,NV,46.67
99841,NV,0.00
30494,NV,17.72
154529,NV,0.00
182667,NV,0.00
33276,NV,16.69
168221,NV,0.00
99804,NV,0.00
49305,NV,42.01
132130,V,74.54
107970,V,68.25
175772,NV,6.47
51316,V,53.05
112665,NV,0.00
144525,NV,45.55
45588,NV,2.45
37888,NV,0.45
22498,NV,0.00
143476,V,84.08
75565,V,57.08
103205,NV,0.00
57550,V,62.05
72573,NV,0.00
168971,NV,0.00
40483,NV,19.07
33682,V,89.07
50622,NV,0.00
27773,NV,0.00
191128,NV,0.00
106536,NV,0.01
43567,NV,0.00
93389,V,54.58
151282,NV,0.00
116599,NV,0.00
59635,V,73.73
82853,V,66.74
192831,NV,1.24
135549,NV,0.00
115695,NV,0.00
91244,NV,40.39
193171,NV,0.00
110236,NV,0.00
110211,NV,0.00
33100,NV,0.00
121047,NV,0.00
86162,NV,0.00
97392,NV,42.16
150969,V,63.39
179259,V,51.60
157677,NV,0.00
42637,NV,42.26
30605,NV,22.34
94259,NV,14.69
76451,V,83.75
65689,NV,0.00
101185,NV,0.32
161508,NV,47.71
59458,NV,17.83
27608,NV,0.00
90636,NV,0.00
50700,NV,0.00
42297,NV,0.00
91103,NV,39.49
131459,NV,0.00
93551,NV,0.00
143693,V,86.36
104454,NV,46.68
22781,V,55.54
68387,NV,21.41
64778,V,55.06
191698,NV,21.21
36717,NV,2.13
151235,NV,0.00
44490,NV,0.62
170726,NV,0.68
123822,NV,0.00
81778,V,61.84
192213,NV,0.00
178957,NV,17.45
67685,NV,0.00
155703,NV,0.00
148954,NV,41.28
68860,NV,0.00
53461,V,77.42
117486,NV,8.15
56210,NV,7.00
116005,NV,20.79
95635,NV,0.00
111738,NV,11.60
75292,NV,39.52
162148,NV,0.03
60764,V,66.36
132699,NV,0.00
28822,NV,0.00
40308,NV,0.00
36685,NV,0.58
123545,V,70.02
95388,NV,19.68
72095,V,67.42
80443,V,57.50
120951,NV,0.00
59868,V,78.26
176600,NV,0.00
149923,V,51.65
173837,NV,25.67
182839,NV,0.00
138098,NV,40.50
58316,NV,0.00
59775,V,77.98
32611,V,68.59
58148,NV,0.00
37787,NV,0.06
27240,V,89.84
91574,NV,0.00
121970,NV,0.00
84590,NV,15.77
147985,NV,0.00
195675,NV,3.83
143919,NV,0.00
157828,NV,0.00
123987,NV,0.00
120042,NV,0.00
23490,NV,0.00
195318,NV,0.00
128658,NV,0.85
23404,NV,0.00
47707,NV,0.00
24006,NV,37.66
106999,NV,37.85
29956,NV,0.00
95294,NV,17.61
71359,NV,0.00
132985,NV,31.88
71834,NV,9.35
66471,NV,0.00
130203,NV,0.00
163926,NV,0.00
138301,V,79.48
131814,V,66.96
126984,NV,0.00
121129,NV,0.00
126546,NV,5.54
64110,NV,10.76
77988,NV,0.00
194094,NV,0.00
127630,NV,1.52
156573,NV,0.00
110185,V,70.57
37095,NV,0.00
99196,NV,0.89
173724,NV,1.31
146167,NV,0.00
26537,NV,0.00
159050,V,64.05
81034,NV,0.00
38374,NV,0.00
173426,NV,0.00
105639,V,62.73
107392,NV,0.00
121031,NV,0.00
72695,NV,0.00
129957,V,69.07
105209,NV,0.00
91418,NV,0.00
47807,NV,0.79
119957,NV,0.00
109706,NV,33.39
114618,NV,0.00
115271,NV,3.91
