country_date_id,cases,death
192345,2104,610
39356,226373,7688
27949,863,1
66063,1648264,16745
20667,418212,3153
79893,2998,340
189852,23240,123
61865,27042263,140987
153445,15094,312
114769,18301,273
34662,119836,4636
188257,180609,1870
152049,810760,9257
112896,3058,33
167720,72822,1410
168982,0,0
75903,6396,109
115781,1426094,125807
190113,911,21
66695,62135,372
38299,34,1
61039,11,0
33250,832512,20684
37251,6939,167
83608,534594,5609
176894,0,0
38727,13493,179
91337,4,0
99939,22,0
161134,744150,7218
145110,53520,483
45977,3737891,39359
31218,1384742,25513
168857,45852,168
63412,8808,54
116767,3537,136
51975,117879,3112
19317,24897,752
182344,33872,803
109565,81519,1542
146263,148000,248
170726,6889,185
72180,11971,21
67518,4572,26
41664,45989,356
117773,3776,41
123061,467,10
22097,67111,680
117092,14981,543
49799,200773,2201
172680,989859,8586
117081,32738,742
180091,8676639,75840
74591,8,1
70098,475919,12898
134869,230219,2467
130265,46126,5903
152745,37877,2837
99373,414098,2466
81917,3,0
57130,14500,126
140495,44772,662
118348,91605,698
41153,3568,37
22153,68784,683
43581,142266,958
188662,523119,5713
183649,3,1
182580,0,0
154660,59925,29
133730,2398,28
88135,4657756,11687
98832,47859,359
66520,40097,206
64520,1369318,70395
35017,14,0
88937,10212621,144343
184251,2852109,67087
23732,280649,12428
69993,323639,9713
22571,527,9
149534,5408744,131671
183121,95955,2812
114008,298310,6877
44225,916,17
18900,34672,810
52472,267546,6876
86699,11632,33
27904,689,0
107626,286861,4426
42469,228577,3071
51915,108629,2909
50517,5,0
136591,31686,604
70553,5026494,33313
134804,168005,1747
149956,18760762,375658
40690,8095,160
18604,16141,311
193388,1057161,28469
128010,9430,314
119122,274155,7507
189084,1257,19
73664,397,5
103925,0,0
183037,43223,350
85175,21315,652
53850,95147,4971
126637,134694,3580
63178,0,0
106510,10822,326
138276,3548717,212354
33701,3611813,57733
137554,21648,2910
76560,1592420,9732
122110,17071,433
154293,138,0
126697,156810,3995
101012,33962,333
39638,2619422,67564
38722,24837,386
24737,9404810,229007
18768,31693,726
47787,11537,154
115362,66599,1410
75678,1037,4
181453,6997376,11657
137826,1056023,96652
112585,233,2
67640,11062,70
146295,160426,256
122657,62705,992
50024,353431,2617
150746,100381,1343
166070,103200,5918
180177,13266265,91646
126674,155198,3914
77634,456106,10992
137225,759636,8137
110691,50,0
91970,1714924,17959
52685,8225,403
118984,142147,3202
40352,3846,146
157201,7682,125
76940,103488,2839
126184,11033,120
81293,1636792,44500
84030,16169,988
185321,397143,6105
44575,62545,299
195692,108860,3532
186581,84177478,1006932
118299,72687,614
25384,34807075,687907
38954,24071,385
105299,37631,181
70054,417253,12494
32151,515483,9355
134504,26079,116
155091,0,0
20754,524248,4054
187562,236994,1637
118633,20,1
130336,56982,6153
106299,1953,44
22691,2023,17
177813,21987,440
80394,814732,30086
121122,68431,785
134406,19,0
39368,334979,11315
90164,142440,3119
165077,106294,2379
130481,753905,10924
38350,3979,78
49111,10190,53
168163,147,0
185820,1514513,94394
138817,398449,7647
181715,509,21
59301,44116,698
38984,24079,385
127691,7289,274
75317,63062,1223
94524,0,0
113023,4114,36
84330,1268263,55933
171508,12967,123
97946,48570,659
74148,19163,263
98339,653792,5887
28056,1503,1
190019,288,0
193525,1611143,55183
78283,370985,8310
120189,167229,722
52917,189534,13358
55030,992,1
44636,75295,375
136600,40291,799
134818,185278,1942
195935,246182,5440
191685,7,1
154288,108,0
166496,1229217,15191
34273,95447,4635
182677,317,0
128851,255575,3142
191875,11723,14
195940,246612,5451
87482,389678,3171
29894,4806,62
164554,2538274,20018
113845,250138,5780
37858,24837,386
99246,403868,2372
69836,109655,2606
30073,5088,64
155600,16,0
135944,991727,22811
138182,2296831,202690
106971,34206,704
66550,44777,283
105773,661285,16469
41432,29411,258
102353,5306,148
119544,616663,19442
70670,139,1
38911,23874,375
133015,959775,11764
129133,0,0
25134,28679671,648496
42237,46920,478
41249,10570,105
102211,2009,85
35334,26612,145
151823,552081,8869
23569,141124,8672
54689,515645,24798
130352,65589,6191
176202,23253,138
43297,3866,92
105124,2054,11
61354,2364740,57404
49376,15760,74
100683,214407,757
18899,34572,810
190200,1213,35
187169,79632,622
49444,1,0
51533,0,0
178238,169028,4036
61516,5825659,106845
129070,266242,3155
153799,73654,1845
88299,215858,29958
74151,19199,263
179624,255723,6080
125700,4333557,35311
32192,562290,10067
19829,336680,14136
61148,181684,28408
32248,658143,10544
188033,58663,468
24528,2052234,78026
41593,38197,349
34878,956492,5226
58308,221544,3058
22047,60863,678
124622,85566,2626
86166,1727,8
21565,12271,315
134282,1740840,1893
181525,0,0
178671,87471,2752
99313,412228,2455
127660,6921,251
59282,38377,625
89323,30,1
43639,358378,2560
143076,528469,8543
172190,2947,54
98342,664391,6037
141719,39,2
23386,1594,76
82354,22662575,246116
121653,230145,2221
190499,435265,10749
125540,2501966,29256
112931,0,0
96990,0,0
108055,1250158,9320
144638,650283,18885
47873,11701,157
30239,0,0
48057,15534,189
53840,93356,4728
138953,663794,12968
180003,6388331,56710
57002,2080,63
181030,15906,827
157324,7750,126
70504,4712025,32335
154410,43661,26
120073,14183,21
37976,89189,1338
116759,3428,132
150795,126685,1417
66617,49302,320
116295,5745652,324465
75777,3396,31
55653,10155,103
47569,5575,61
189605,15171,105
39357,233541,7975
106721,23903,665
128774,251571,3117
59623,192729,1502
95395,200993,2991
130738,1941055,17998
119117,246663,5814
189849,23207,123
69598,2207,105
88163,4677921,11751
195153,0,0
155397,0,0
62737,2011,2
27134,11386,78
73694,1619,14
160206,23169,1333
111666,482994,8608
150303,4820,29
65992,1015592,14555
157245,7702,125
61272,497914,31283
40297,3611,146
167810,73368,1422
139169,2731735,40972
127837,9031,310
68822,4090,128
18671,21580,590
74884,6541,167
139184,2792656,43404
136914,369455,6288
52815,106481,6248
84253,545286,31346
103449,316797,4343
18981,36936,823
39097,24837,386
109671,134677,2407
157055,6706,123
169355,15282,1004
138560,3,1
188378,316449,3764
31732,4325384,45936
102479,5818,287
92930,468398,7666
193904,3931534,100952
37536,28354,745
182807,8287,75
78822,18,0
118285,71235,604
97651,5186,28
143713,5484946,25017
132132,1456672,3623
84200,373570,21462
39364,295508,10105
40991,1,0
167937,0,0
112870,2693,33
163385,74858,1274
24422,12161,564
177923,46553,1350
185482,895775,7197
195730,125796,4503
91188,1705116,14070
184894,1946,47
139469,3810772,60864
105073,889,9
54146,253835,14721
184344,4003280,105545
75370,63457,1228
96017,18717,114
62224,187,0
128135,3526,107
136950,391190,6458
104210,1182,13
79124,11286,243
32716,3949259,13891
166144,396048,8279
50148,1056389,3453
28192,2613,3
39946,5901715,134551
62353,485,0
80312,807630,29959
74227,39640,306
109556,75509,1431
49153,11777,63
59777,1023013,3939
63987,47594,303
107173,1494,45
32891,265,0
112984,3439,36
139926,823,9
172265,3216,58
100651,211441,757
60372,56,2
23660,213392,10279
60116,18,0
19454,121497,4679
32447,887446,11274
108549,62105,750
30522,14649,113
150577,31435,388
47720,7610,68
41546,56127,401
192073,1,0
135221,389473,4260
90595,240089,3056
170753,7216,190
116723,2940,128
182821,0,0
136240,1527956,30369
22991,10921,118
193651,2869201,85468
54757,15,0
190103,652,7
178089,122717,3553
98880,77470,505
114362,587023,11821
49036,6028,38
84861,7443801,142515
116789,4169,143
113797,200124,4220
182628,53,0
154738,61453,31
119700,14,0
57840,605622,2729
135873,864557,19106
107526,251644,3981
125599,2767044,31560
185383,531452,6253
194264,1895,42
133263,999839,12018
196076,256579,5589
92467,228,1
162837,2961,42
161122,729150,7152
89298,0,0
67585,8876,53
130927,6398114,21570
65021,19820181,189639
59889,1238998,5350
181562,6,0
135483,8418,176
32408,839219,11079
88700,4227719,126415
45376,18494,390
145212,163213,1888
135656,317595,6552
30515,14649,113
120801,254,2
51577,37,3
19154,1037,39
191029,0,0
144551,639078,18315
165090,125086,2803
77061,178277,4334
141684,0,0
190425,12508,62
87925,3625738,10154
85917,2329813,25222
146907,458391,682
195371,7526,224
187448,190332,1364
110894,77,0
181205,19293,851
90388,596,9
144552,641321,18359
148256,383743,9429
31580,3854742,40583
113035,4889,38
56576,11551574,102541
182961,40452,334
133172,980213,11952
124499,61867,2304
87029,203814,179
93163,1353048,18600
43124,0,0
21583,12370,316
64769,5281098,155283
127861,9031,310
98684,0,0
143349,1072537,18008
145104,50442,448
136637,78446,1722
110010,824635,5790
29323,222053,2452
36099,650,9
64109,48592,306
26230,58128,329
180248,15026141,98736
37032,121652,1935
35592,60335,631
88827,4700316,131301
114058,359401,8915
62125,2,0
179840,3035338,30178
113082,9020,49
194352,15458,337
120812,509,2
102385,5504,221
117480,32607,741
187101,75538,612
99407,488959,2483
65969,925354,13583
34063,86987,4634
110123,895513,5937
161546,2375224,17066
113549,19439,649
79649,31767,837
189669,15905,111
127269,1246,69
185984,8603120,224416
152942,61775,4888
65658,270137,3485
80925,8607,720
27940,861,1
68355,37470,447
49654,21847,635
26223,57451,326
190546,853842,20950
45987,3808101,39640
68010,30501,383
85097,630,46
118689,206,6
154050,86067,1966
31631,3988430,42140
143446,1639846,19113
50412,3299534,7074
95613,114,0
172192,2960,54
107191,1631,55
162835,2761,40
78321,407755,8664
105821,663678,16511
164890,1511,109
196000,253236,5509
103377,192129,3185
78053,220982,4446
28574,62248,21
193925,3978590,101484
68387,37950,455
57262,115080,1049
120057,5895,6
41717,55880,401
165479,533334,5698
87363,112717,911
18381,7969,175
159109,5547,92
80726,1987321,46886
159267,15581,114
118404,99659,738
57717,579316,2588
160060,15323,804
39353,204005,6929
184555,5313322,116551
166153,469748,8965
41647,38596,352
188670,523444,5718
102689,7456,294
149350,3226758,58203
29491,314242,2709
171509,12992,123
151340,325050,4240
93275,1394849,19015
58956,4,0
35024,101,0
181354,3964188,7223
101697,1175514,10534
132666,273984,2771
73115,617495,15917
68343,37470,447
110307,45,0
124603,85383,2617
126307,33459,332
191469,4,1
71933,221,0
102988,256,5
152093,815035,9327
181839,509,21
86571,6555,29
44542,43303,246
155365,0,0
48842,184,0
156029,28,0
109220,26,0
98824,41879,337
126153,6906,65
146762,366603,677
176724,0,0
59925,1271516,5768
178266,177008,4100
183780,60077,1504
131022,8088777,22325
175928,19833,122
160582,0,0
103957,19,0
171985,38337,281
106858,32968,697
108873,176736,982
23576,141936,8751
142480,491385,4184
192733,10585,1995
89503,5270,75
113666,78507,1851
163314,50741,1164
65142,22883995,202129
38114,93027,1445
94404,337734,5672
83584,440665,5436
179319,1141773,29209
85441,699088,13428
138458,4145048,216578
78279,369392,8298
63723,25440,165
108276,4719,110
20363,73208,721
20082,398506,16131
90391,1001,9
136452,0,0
42826,1111311,8530
104829,18425,85
168271,57378,3163
77301,375983,10284
27092,3683,16
175276,1,0
128276,57242,1098
143753,5525459,25290
135447,53,0
55094,2847,7
148590,1445714,41482
87528,685583,5071
110790,63,0
101302,545965,7865
52970,232568,14382
177666,7168,127
164263,776781,12541
41809,56177,401
152819,41558,3099
140239,33054,436
51330,579743,4376
127678,7170,269
80722,1987321,46886
81315,1739750,48093
178324,184524,4241
68750,3726,123
132031,1425464,2932
161475,2113101,16265
136478,0,0
183169,123181,3145
187551,236036,1628
165127,173702,3623
116967,14176,511
109796,166553,2783
194838,306777,3928
57606,523279,2320
193912,3954971,101162
116435,7099723,330250
181877,509,21
130267,46442,5951
193090,24,0
73396,1094572,19424
137240,763608,8167
62078,0,0
52517,270551,6879
194933,320157,3982
62833,20749,19
141528,6013076,116417
150162,287,0
138682,36438,1255
57881,0,0
180377,16671848,100400
175439,27,0
176510,0,0
156885,6046,112
61670,6890619,114860
141065,2250991,51884
136492,313,3
145435,381854,3890
168238,202,0
113940,259356,6255
131636,99249,676
133618,2001,26
111469,46313,743
128500,164912,2063
183431,166121,3602
85238,176931,5860
26697,143,3
79377,22526,641
31987,38449,1840
88620,3306711,103855
176560,0,0
166230,744272,13262
17676,282062,1394
35815,81967,799
26265,68913,390
62951,34658,28
166011,82323,5802
141175,2880821,75160
107362,49051,459
114894,40326,774
121655,230157,2221
97176,2,0
182076,1367,50
47020,14399012,122371
168684,39427,163
192274,2062,599
67301,168616,1459
167184,8687,167
122332,35717,768
124908,29,0
132969,825736,11573
139351,3682623,59956
182908,37808,302
41301,12776,118
171575,14105,132
170594,5017,174
37383,11450,315
64102,48592,306
118367,93758,716
31359,1681744,28469
91273,1746997,14122
118341,90168,684
101656,1104268,10455
145105,50952,454
42162,2684,12
163885,2292,29
111790,528731,9268
167994,11,0
74315,48369,357
44061,1110927,8530
172840,2398944,22076
21666,12833,325
105717,614659,15515
33743,3973291,58459
172780,2100959,20677
116548,0,0
56397,4982138,86917
146226,141121,241
70207,780621,16243
69067,9911,335
166872,0,0
25258,32023166,670229
153422,14237,295
40280,0,0
56614,12058888,105123
166916,14,0
62497,658,1
136504,1475,37
131699,127066,784
134817,183770,1926
57274,120000,1137
170347,2668,108
165379,302654,4618
119837,298,0
177171,12301,12
82870,44597498,528701
119424,613140,19434
34463,102373,4636
122497,58649,980
174065,17786,125
82744,43158087,524630
153103,63173,4961
96778,0,0
89856,66663,1504
177004,1,0
64806,6429147,158473
127707,8260,286
138589,1546,78
27272,93034,147
67994,30303,375
80621,1890953,46048
165326,263547,4440
161545,2373346,17057
95298,200615,2963
118394,96290,727
47948,13486,182
181875,509,21
49475,2395,72
69583,1613,59
39854,5019158,127610
185802,1080999,66635
184720,406,6
32398,827111,11015
84733,6619085,132934
28396,58643,20
23483,85141,3385
23165,16988,142
154647,59800,29
155212,1809251,1572
167020,1938,25
92967,617387,9077
189555,8007,88
42258,72049,828
168177,152,0
153528,18523,387
72071,2249,0
86372,5039,18
89070,17467642,166875
25817,1947,21
107956,1159567,9168
39372,376870,12540
120991,15770,131
95127,177653,2586
154075,86175,1967
155298,2136658,1693
185289,390762,6066
63334,6588,47
52680,7257,315
75607,60,1
192179,1711,485
68261,36764,442
192185,1760,506
127045,120,5
121941,7134,160
91939,1628732,16705
132568,220308,1321
25697,219,7
75174,34726,881
82637,42631421,508665
115085,43672,964
173449,11573,85
76785,12769,363
145624,654954,5641
75958,9928,167
84966,7547968,144416
46565,1153556,18517
80478,1124726,34931
31363,1692312,28604
33074,434748,11949
195023,331074,4016
188598,519059,5663
148219,160461,5535
156580,2087,72
146687,358253,670
90469,1231,11
45928,2971107,37168
90427,1071,9
109120,297757,1136
66712,73003,482
131371,9025,255
165047,64284,1026
57858,0,0
154108,86744,1968
140908,280229,4615
22141,68473,680
23840,467343,17613
166440,1161933,14956
18484,9791,194
144889,98,1
92837,285241,5802
160612,457,1
146675,355032,662
71303,19574,237
189617,15327,109
168314,2890,13
80920,6760,590
48624,38,0
142255,173178,2898
91056,1638228,13849
105044,217,7
55250,6544,34
115479,7,0
85307,445949,10513
172783,2115872,20771
186283,36078061,613872
184129,2293421,54299
137496,0,0
62056,35435552,152657
58387,275318,4286
169809,55863,3150
190772,10708887,43075
178628,26899,409
82598,35018358,482551
34908,991245,5226
116004,2901094,242547
191965,11976,14
90847,775251,10100
52113,190078,4929
70842,161,1
94244,322906,5639
86787,21215,37
31549,3657885,38403
19982,378370,15799
99328,412641,2461
100023,39,0
160907,359689,3582
108161,203,2
171360,3014,65
84454,2640670,74524
82518,34094373,452454
124464,61745,2296
175808,16941,72
75150,31236,772
65543,51993,423
163948,10141,48
117881,17192,258
121489,225244,2200
110440,46,0
129707,11273,204
129836,13727,221
61689,6988705,115294
50414,3299534,7074
130753,1977016,18083
145660,656876,5657
51965,116750,3077
71035,10427,204
182227,30564,740
36392,28010,455
141317,0,0
87184,37,0
63812,35525,239
191296,1,0
173312,6005,52
161447,2031171,16129
164446,1546907,17796
181880,509,21
114214,516986,11489
81646,6026324,155464
70497,4654737,32028
129211,885,35
173939,17786,125
126320,35242,378
190534,803202,19601
186587,84897226,1008893
104227,1495,20
154193,88477,1968
27803,263,0
162779,293,8
111747,514705,9092
34373,99247,4636
110599,48,0
80332,808437,30004
47120,26452148,139313
164470,2025646,18279
129216,950,35
28952,15368,45
181738,509,21
50196,2783399,4649
21861,31033,586
72601,33809,1443
176767,0,0
107777,529212,7452
37892,86461,1335
128036,0,0
80057,39862,996
76450,1209397,9365
157817,61539,1923
56518,10395471,94570
59007,3862,183
56389,4969503,86678
32699,3861756,13857
195587,37699,1552
76923,98212,2675
189071,1181,17
37851,85510,1278
192335,2096,608
139897,725,8
195167,0,0
153900,74469,1890
32074,235202,3196
146344,189064,331
89292,0,0
93228,1394057,19013
35281,21389,132
36906,119947,1930
142316,185553,3236
160217,23532,1333
72831,173142,6334
190432,14537,74
73937,7981,136
97413,3084,13
165832,2,0
186080,25455133,426337
69921,174659,6194
64971,16149319,183035
90094,129347,2936
122067,15214,378
179956,5500151,50367
68950,5995,179
28164,2596,3
194265,2810,109
39583,2237542,59260
172049,39278,289
114538,957,7
54931,364,0
159991,14632,767
133812,2670,28
82095,3167323,58390
108240,4027,110
83036,22996,1458
89471,1346,16
191985,11981,14
44086,1111233,8530
177970,55681,1645
190590,1168228,24407
107187,1612,55
95181,181982,2694
140935,861331,13618
145770,697447,5691
38905,23860,375
89611,13246,305
120853,1557,11
78535,1123029,15843
127542,5637,195
106438,10530,309
41420,27029,238
137887,1435598,133713
177122,11049,11
156991,6397,121
152306,9314,572
180591,443,7
122710,62847,995
193959,4000894,101935
109115,295792,1135
41488,33317,295
98593,24099134,27533
79220,13193,266
108995,254173,1084
143475,3009717,20258
87856,1359167,8239
52671,3465,172
179739,1836728,16417
123555,169796,904
19463,123434,4775
116056,3608976,274139
140605,45721,668
27573,0,0
133847,2742,28
78030,195728,3257
171861,36963,273
157503,587,14
153828,73873,1871
168734,42079,165
135050,304654,4113
40145,6286392,141287
152291,6879,447
59620,188390,1478
171057,0,0
101542,1066840,10079
164685,2623345,20454
101430,648782,8561
37043,121652,1935
123367,11744,33
72632,62313,2355
132096,1447270,3337
115344,66491,1408
41930,62356,410
47721,7790,69
91836,754991,13384
36120,1621,56
64818,6825074,159965
98073,115926,1806
131447,14149,274
119593,631367,19481
136836,338701,5789
173182,0,0
162961,5359,117
184085,2180429,48544
154706,60678,30
161411,2016793,16078
53589,997791,35873
19111,0,0
26030,5759,51
160864,169214,1549
28853,3172,16
101092,145245,1190
123772,262648,1026
46012,3894630,40071
141170,2880403,75095
33325,1266601,27520
85257,252075,7359
103432,293532,4017
27298,135430,213
21943,56773,650
74037,8725,143
181799,509,21
62641,970,1
23413,8731,300
154476,56812,27
169961,57314,3163
116808,5469,181
27735,92,0
127684,7214,272
105532,329994,5111
65826,455846,6182
90454,1113,11
152258,1526,80
33087,455979,12591
128387,94369,1324
90958,928256,11429
102087,1416,82
153505,16217,335
66993,130608,1203
60301,38,2
108564,64746,785
30968,164444,9359
83009,11479,406
165821,1,0
111156,793,6
109804,180440,2869
173210,0,0
70718,148,1
28218,2622,3
183826,128833,2705
81209,1066313,29728
97937,40098,564
177041,289,0
85306,442164,10465
135049,304631,4113
149511,5067246,121711
144788,717260,19596
95050,130633,2037
98152,165344,2036
20944,957088,6767
151914,750080,9034
55360,7091,52
43149,288,6
116754,3378,132
24924,20034407,559944
188451,397370,4775
45461,335102,3251
183380,164069,3597
117878,16658,251
46659,2492079,71804
178052,99780,3156
65046,21549830,193917
127804,8893,308
113613,43207,1129
118732,321,6
31665,4120585,43188
83363,233937,4653
90828,761225,9896
96522,137755,3056
51008,322778,3797
151380,342968,5217
34048,86484,4634
51346,581153,4377
186484,78894306,942242
152153,0,0
45749,1675010,30363
60146,18,0
46275,53,0
91672,206915,3069
43802,966004,8322
128845,255468,3142
30124,6866,95
24812,13912159,372149
109874,270158,4489
118234,60386,487
45878,2334289,34451
165714,1130856,6787
27369,152712,225
44958,483664,1027
178154,143884,3811
60229,32,2
83238,70711,2023
145934,8,0
160312,26410,1361
51408,624167,4383
71421,10,0
192517,6905,1356
77089,195525,4770
109079,288658,1123
94859,79845,1340
46686,2855061,76775
24694,7452008,190617
126059,22,0
73411,1110973,19650
85648,1975220,21822
164785,16,0
33745,3990693,58479
60426,67,2
117706,926,9
145453,408211,4156
53628,1006922,35904
52665,1924,58
195548,36321,1489
23114,15085,138
110466,46,0
170808,7349,192
169954,57284,3163
159419,20412,118
32030,53282,1908
111810,549844,9418
193837,3703329,99879
152413,13685,836
69566,387,5
95397,200993,2991
43615,204247,1351
170159,874,74
191836,10757,14
65723,310310,4110
77347,378685,10423
125526,2431716,28400
139347,3681646,59777
88162,4677053,11744
43153,457,12
28199,2617,3
148312,676968,16881
147286,0,0
191242,0,0
145293,294550,3206
96877,0,0
180349,15889495,99341
114338,569088,11725
51894,103833,2836
160327,26485,1361
61451,4080012,90660
144610,649034,18795
178879,368908,13515
185254,386410,6037
157418,0,0
119895,320,0
58208,124264,1923
75437,67615,1255
157635,26773,777
110180,947539,6039
88778,4478691,128728
63355,8077,51
88869,4915981,133131
164163,752009,11611
179587,216873,5440
136550,9867,281
100579,209744,754
128953,259007,3144
104621,6131,69
191682,7,1
106196,359,6
64507,1053864,64915
154680,60152,30
63992,47597,303
27672,21,0
100263,3295,4
192866,11822,2149
192726,10233,1988
190308,2412,35
32301,701627,10762
172958,4406755,29715
79507,29907,807
157699,36195,1033
36140,3105,140
112120,1166100,16075
48637,63,0
91675,218378,3234
91502,20249,982
135645,310841,6466
99343,412982,2462
40426,4009,147
37210,1731,61
20714,461303,3604
29666,0,0
71226,18786,234
172930,4165874,27775
63787,31584,197
112995,3536,36
35152,16047,102
113421,1,0
53662,0,0
187503,200341,1494
122304,32967,699
131533,46678,421
57873,0,0
51675,11385,811
18453,8800,186
108813,97029,903
89322,26,1
42646,542653,6584
164080,473575,5199
125052,8764,123
124871,0,0
27503,234582,225
96846,0,0
120518,928586,2116
186901,4007,16
36209,8,1
123202,933,10
192858,11819,2149
53318,539037,33634
118885,100431,2132
70049,414636,12405
86163,1701,8
26150,30597,264
91369,245,6
156745,3862,79
79688,32715,838
56498,8676916,91437
168704,40044,163
71653,17,0
116405,7032024,329536
49761,161230,1256
107755,495856,7009
83779,1524555,7163
173304,5630,52
170101,372,42
22738,2494,33
107696,367691,5413
150393,7743,69
184024,1500873,29684
67045,141295,1287
192151,1221,325
145364,314869,3577
189820,22992,123
160818,35719,772
78779,0,0
64783,5801561,156326
98096,130380,1893
188554,491016,5469
138443,4131137,216264
99062,173983,980
186734,97698174,1072300
29117,61457,926
37830,82306,1225
37745,57453,1091
99242,401697,2356
35910,85520,811
87824,1341136,8177
182478,39168,845
84550,4281217,95647
137298,847375,8244
159386,19965,118
139216,2833878,48987
130105,15166,245
194616,160613,2341
87283,18667,302
117433,31240,739
193554,1747082,57765
158610,713,42
60459,117,2
67923,24298,184
146566,240385,611
33828,4588533,60950
67257,167215,1456
179584,214001,5382
92691,149066,2219
47144,27771911,140734
192403,2411,648
74817,4393,130
19293,18326,560
163667,81228,1392
108659,73215,821
138071,2161358,198799
167670,70144,1395
163651,81185,1390
118031,30595,420
188354,293866,3392
53720,985,66
140671,5,0
18318,6964,154
53171,487702,31644
50456,3341697,7434
174017,17786,125
157020,6400,121
69573,743,20
66382,93,4
117839,11415,180
117973,30234,413
33171,576731,15959
95293,200527,2958
188316,250309,2814
101728,1209872,10631
177552,3141,55
38134,0,0
115910,2355985,218007
112955,3336,35
188145,112861,1021
195019,330575,4015
166392,1123413,14685
120916,6771,43
138689,46333,1303
145366,315107,3580
93529,42,1
98923,104568,607
94547,0,0
79078,9491,233
132280,1,0
50600,17285,502
156900,0,0
150382,6747,56
125238,151066,586
67593,9251,59
163733,0,0
105166,2880,11
124597,85328,2615
183796,75880,1788
96660,0,0
178133,138159,3754
112131,1167894,16076
167998,11,0
65403,906,14
119739,61,0
116240,5634829,322092
109989,813176,5715
48516,18,0
128424,143516,1710
148514,1083478,34291
34772,874908,5217
135096,318272,4125
180055,7744139,68274
45439,114005,948
108505,53329,616
29373,262652,2614
38125,93086,1445
135291,396722,4628
177110,10494,11
60069,17,0
137648,375961,52295
70462,3843142,30476
156148,16441,144
143115,797525,15962
65615,245789,2893
38330,3664,58
111229,795,6
59318,50424,733
181526,0,0
166383,1116584,14668
23695,252360,11761
88944,10983116,146498
189720,20258,114
39382,132,2
162936,5289,116
150586,38198,431
188936,55,3
141420,5774938,113002
52819,109030,6368
123574,204200,968
89624,14161,324
190390,4112,36
18382,8004,175
99786,10,0
141779,1213,126
78920,0,0
84873,7235928,141379
51919,109782,2926
108054,1249134,9320
34481,103972,4636
28350,17150,7
19731,247958,11322
94574,6,0
123930,63,3
81328,1809926,50262
26732,146,3
193869,3743582,100195
182701,770,0
145056,27363,190
77309,376841,10349
23300,0,0
42712,567906,7328
146458,226077,601
83071,25295,1705
66005,1200124,15016
139820,532,7
193754,3417318,90829
183136,119037,2968
34910,992802,5226
113724,143841,2960
32936,21213,247
187197,81095,622
79461,25996,766
24324,1109601,22240
90053,128273,2837
75094,22643,549
101925,233,23
194322,13323,306
148793,2896012,65510
122422,40182,857
153337,5783,82
123410,16669,134
85882,2325871,25215
43248,2413,86
132395,3762,14
47507,5387,60
71302,19574,237
164706,2638637,20530
183683,4161,116
32589,3453885,13524
33874,4769638,61725
116137,3911714,296188
115072,43632,964
170792,7288,190
60364,55,2
65434,1073,16
154623,59235,29
106774,32258,694
183541,169396,3630
76591,1787655,10200
98855,62625,425
54799,39,0
115457,0,0
148419,1053629,27971
83159,29774,1777
150404,8955,110
54325,342097,19366
155238,1861390,1602
179511,126045,3397
116619,1386,79
191528,4,1
60137,18,0
88088,4606734,11470
44722,118570,545
23652,196393,9818
67713,13598,80
132085,1439751,3250
150535,25773,340
21349,48,2
191167,0,0
23803,414513,15826
96073,52350,660
58259,150179,2249
130626,1589282,17413
159676,3083,93
127041,27,3
93239,1394330,19013
49430,0,0
67596,9371,59
38569,9681,135
83769,1517112,7087
193183,61927,1354
76860,61769,1888
66781,91709,771
176818,0,0
23681,239524,11353
133931,4082,29
60101,18,0
113044,5593,42
40167,6302809,141646
54692,515645,24798
70687,148,1
174093,17786,125
38609,11147,148
24192,928450,21955
92438,0,0
50440,3331865,7312
71584,14,0
135090,312425,4122
92071,1938027,18446
180866,984,10
178469,1018,43
80389,813688,30070
98569,22129387,25980
55372,7318,60
61075,6633,148
24445,73235,5083
155176,1569420,1444
75413,65799,1239
142250,170090,2832
55595,9811,103
44848,0,0
119138,341300,12452
166489,1212145,15170
18641,20030,504
103195,99350,1444
45629,1585037,28038
117664,665,9
144538,624475,17905
192929,11877,2151
185316,396175,6099
166859,0,0
129908,14339,232
128633,195052,2522
93402,1483973,19052
76278,12424,213
155000,327602,850
148660,1801798,58507
133345,0,0
87113,206803,219
183878,332262,6213
17879,647935,1505
90139,137396,3059
22760,2504,33
182390,35354,840
105074,915,9
90632,307209,4024
102637,7432,294
26372,95876,505
24460,190137,13240
159409,20323,118
117629,584,6
34226,92894,4634
156648,2397,74
53951,110767,6453
158285,164134,4134
70368,3224479,28488
119071,144456,3227
170876,7420,193
172645,381907,3099
120748,17,0
48777,156,0
172959,4397413,29640
72317,11971,21
120080,20655,43
34773,876105,5218
152843,44877,3244
21338,40,2
134711,130070,1505
157588,14630,400
152792,40433,3099
47214,32247828,147762
37471,22842,673
35760,81594,796
188449,396477,4763
136857,349020,6018
66873,24,0
101628,1098710,10420
71668,18,0
54518,515645,24690
155049,948478,1153
121786,6,1
79198,12937,251
137665,489680,62934
84937,7528961,143867
108367,8979,128
83755,1498834,6932
46873,4246136,93777
22021,58215,677
46430,205609,9118
77083,190631,4644
140292,36326,591
100773,0,0
139966,970,10
92800,251959,3246
127028,0,0
134946,301784,4049
171014,7627,194
74614,66,7
86149,1086,2
156280,21544,153
55529,9734,103
183713,17330,476
179312,1139241,29153
61796,20834193,131421
118827,27974,646
135532,98943,2002
114068,365165,9162
